street_address,laboratory,lab_data_availability,sample_id,collection_date,analysis_date,parameter,ppbv_results,ppbv_rl,ug_m3_results,ug_m3_rl
Greenpoint Landing G1,Alpha Analytical,Yes,SV-20,2014-08-21,2014-08-23T00:00:00Z,Tetrachloroethene,ND,1,ND,6.78
Greenpoint Landing G1,Alpha Analytical,Yes,SV-20,2014-08-21,2014-08-23T00:00:00Z,Chlorobenzene,ND,1,ND,4.61
Greenpoint Landing G1,Alpha Analytical,Yes,SV-20,2014-08-21,2014-08-23T00:00:00Z,Ethylbenzene,3.46,1,15,4.34
Greenpoint Landing G1,Alpha Analytical,Yes,SV-20,2014-08-21,2014-08-23T00:00:00Z,p/m-Xylene,16,2,69.5,8.69
Greenpoint Landing G1,Alpha Analytical,Yes,SV-20,2014-08-21,2014-08-23T00:00:00Z,Bromoform,ND,1,ND,10.3
Greenpoint Landing G1,Alpha Analytical,Yes,SV-20,2014-08-21,2014-08-23T00:00:00Z,Styrene,24.3,1,103,4.26
Greenpoint Landing G1,Alpha Analytical,Yes,SV-20,2014-08-21,2014-08-23T00:00:00Z,"1,1,2,2-Tetrachloroethane",ND,1,ND,6.87
Greenpoint Landing G1,Alpha Analytical,Yes,SV-20,2014-08-21,2014-08-23T00:00:00Z,o-Xylene,6.72,1,29.2,4.34
Greenpoint Landing G1,Alpha Analytical,Yes,SV-20,2014-08-21,2014-08-23T00:00:00Z,4-Ethyltoluene,2.38,1,11.7,4.92
Greenpoint Landing G1,Alpha Analytical,Yes,SV-20,2014-08-21,2014-08-23T00:00:00Z,"1,3,5-Trimethylbenzene",2.72,1,13.4,4.92
Greenpoint Landing G1,Alpha Analytical,Yes,SV-20,2014-08-21,2014-08-23T00:00:00Z,"1,2,4-Trimethylbenzene",10,1,49.2,4.92
Greenpoint Landing G1,Alpha Analytical,Yes,SV-20,2014-08-21,2014-08-23T00:00:00Z,Benzyl chloride,ND,1,ND,5.18
Greenpoint Landing G1,Alpha Analytical,Yes,SV-20,2014-08-21,2014-08-23T00:00:00Z,"1,3-Dichlorobenzene",ND,1,ND,6.01
Greenpoint Landing G1,Alpha Analytical,Yes,SV-20,2014-08-21,2014-08-23T00:00:00Z,"1,4-Dichlorobenzene",ND,1,ND,6.01
Greenpoint Landing G1,Alpha Analytical,Yes,SV-20,2014-08-21,2014-08-23T00:00:00Z,"1,2-Dichlorobenzene",ND,1,ND,6.01
Greenpoint Landing G1,Alpha Analytical,Yes,SV-20,2014-08-21,2014-08-23T00:00:00Z,"1,2,4-Trichlorobenzene",ND,1,ND,7.42
Greenpoint Landing G1,Alpha Analytical,Yes,SV-20,2014-08-21,2014-08-23T00:00:00Z,Hexachlorobutadiene,ND,1,ND,10.7
Greenpoint Landing G1,Alpha Analytical,Yes,SV-21,2014-08-21,2014-08-23T00:00:00Z,Dichlorodifluoromethane,ND,2,ND,9.89
Greenpoint Landing G1,Alpha Analytical,Yes,SV-21,2014-08-21,2014-08-23T00:00:00Z,Chloromethane,4.59,2,9.48,4.13
Greenpoint Landing G1,Alpha Analytical,Yes,SV-21,2014-08-21,2014-08-23T00:00:00Z,Freon-114,ND,2,ND,14
Greenpoint Landing G1,Alpha Analytical,Yes,SV-21,2014-08-21,2014-08-23T00:00:00Z,Vinyl chloride,ND,2,ND,5.11
Greenpoint Landing G1,Alpha Analytical,Yes,SV-21,2014-08-21,2014-08-23T00:00:00Z,"1,3-Butadiene",ND,2,ND,4.42
Greenpoint Landing G1,Alpha Analytical,Yes,SV-21,2014-08-21,2014-08-23T00:00:00Z,Bromomethane,ND,2,ND,7.77
Greenpoint Landing G1,Alpha Analytical,Yes,SV-21,2014-08-21,2014-08-23T00:00:00Z,Chloroethane,ND,2,ND,5.28
Greenpoint Landing G1,Alpha Analytical,Yes,SV-21,2014-08-21,2014-08-23T00:00:00Z,Ethanol,4550,25,8570,47.1
Greenpoint Landing G1,Alpha Analytical,Yes,SV-21,2014-08-21,2014-08-23T00:00:00Z,Vinyl bromide,ND,2,ND,8.74
Greenpoint Landing G1,Alpha Analytical,Yes,SV-21,2014-08-21,2014-08-23T00:00:00Z,Acetone,285,10,677,23.8
Greenpoint Landing G1,Alpha Analytical,Yes,SV-21,2014-08-21,2014-08-23T00:00:00Z,Trichlorofluoromethane,ND,2,ND,11.2
Greenpoint Landing G1,Alpha Analytical,Yes,SV-21,2014-08-21,2014-08-23T00:00:00Z,Isopropanol,1580,5,3880,12.3
Greenpoint Landing G1,Alpha Analytical,Yes,SV-21,2014-08-21,2014-08-23T00:00:00Z,"1,1-Dichloroethene",ND,2,ND,7.93
Greenpoint Landing G1,Alpha Analytical,Yes,SV-21,2014-08-21,2014-08-23T00:00:00Z,Tertiary butyl Alcohol,5.67,5,17.2,15.2
Greenpoint Landing G1,Alpha Analytical,Yes,SV-21,2014-08-21,2014-08-23T00:00:00Z,Methylene chloride,ND,5,ND,17.4
Greenpoint Landing G1,Alpha Analytical,Yes,SV-21,2014-08-21,2014-08-23T00:00:00Z,3-Chloropropene,ND,2,ND,6.26
Greenpoint Landing G1,Alpha Analytical,Yes,SV-21,2014-08-21,2014-08-23T00:00:00Z,Carbon disulfide,ND,2,ND,6.23
Greenpoint Landing G1,Alpha Analytical,Yes,SV-21,2014-08-21,2014-08-23T00:00:00Z,Freon-113,ND,2,ND,15.3
Greenpoint Landing G1,Alpha Analytical,Yes,SV-21,2014-08-21,2014-08-23T00:00:00Z,"trans-1,2-Dichloroethene",ND,2,ND,7.93
Greenpoint Landing G1,Alpha Analytical,Yes,SV-21,2014-08-21,2014-08-23T00:00:00Z,"1,1-Dichloroethane",ND,2,ND,8.09
Greenpoint Landing G1,Alpha Analytical,Yes,SV-21,2014-08-21,2014-08-23T00:00:00Z,Methyl tert butyl ether,ND,2,ND,7.21
Greenpoint Landing G1,Alpha Analytical,Yes,SV-21,2014-08-21,2014-08-23T00:00:00Z,2-Butanone,47.1,2,139,5.9
Greenpoint Landing G1,Alpha Analytical,Yes,SV-21,2014-08-21,2014-08-23T00:00:00Z,"cis-1,2-Dichloroethene",ND,2,ND,7.93
Greenpoint Landing G1,Alpha Analytical,Yes,SV-21,2014-08-21,2014-08-23T00:00:00Z,Ethyl Acetate,ND,5,ND,18
Greenpoint Landing G1,Alpha Analytical,Yes,SV-21,2014-08-21,2014-08-23T00:00:00Z,Chloroform,ND,2,ND,9.77
Greenpoint Landing G1,Alpha Analytical,Yes,SV-21,2014-08-21,2014-08-23T00:00:00Z,Tetrahydrofuran,36,2,106,5.9
Greenpoint Landing G1,Alpha Analytical,Yes,SV-21,2014-08-21,2014-08-23T00:00:00Z,"1,2-Dichloroethane",ND,2,ND,8.09
Greenpoint Landing G1,Alpha Analytical,Yes,SV-21,2014-08-21,2014-08-23T00:00:00Z,n-Hexane,5.66,2,19.9,7.05
Greenpoint Landing G1,Alpha Analytical,Yes,SV-21,2014-08-21,2014-08-23T00:00:00Z,"1,1,1-Trichloroethane",ND,2,ND,10.9
Greenpoint Landing G1,Alpha Analytical,Yes,SV-21,2014-08-21,2014-08-23T00:00:00Z,Benzene,2.45,2,7.83,6.39
Greenpoint Landing G1,Alpha Analytical,Yes,SV-21,2014-08-21,2014-08-23T00:00:00Z,Carbon tetrachloride,ND,2,ND,12.6
Greenpoint Landing G1,Alpha Analytical,Yes,SV-21,2014-08-21,2014-08-23T00:00:00Z,Cyclohexane,2.86,2,9.84,6.88
Greenpoint Landing G1,Alpha Analytical,Yes,SV-21,2014-08-21,2014-08-23T00:00:00Z,"1,2-Dichloropropane",ND,2,ND,9.24
Greenpoint Landing G1,Alpha Analytical,Yes,SV-21,2014-08-21,2014-08-23T00:00:00Z,Bromodichloromethane,ND,2,ND,13.4
Greenpoint Landing G1,Alpha Analytical,Yes,SV-21,2014-08-21,2014-08-23T00:00:00Z,"1,4-Dioxane",ND,2,ND,7.21
Greenpoint Landing G1,Alpha Analytical,Yes,SV-21,2014-08-21,2014-08-23T00:00:00Z,Trichloroethene,20.2,2,109,10.7
Greenpoint Landing G1,Alpha Analytical,Yes,SV-21,2014-08-21,2014-08-23T00:00:00Z,"2,2,4-Trimethylpentane",3.48,2,16.3,9.34
Greenpoint Landing G1,Alpha Analytical,Yes,SV-21,2014-08-21,2014-08-23T00:00:00Z,Heptane,3.84,2,15.7,8.2
Greenpoint Landing G1,Alpha Analytical,Yes,SV-21,2014-08-21,2014-08-23T00:00:00Z,"cis-1,3-Dichloropropene",ND,2,ND,9.08
Greenpoint Landing G1,Alpha Analytical,Yes,SV-21,2014-08-21,2014-08-23T00:00:00Z,4-Methyl-2-pentanone,ND,2,ND,8.2
Greenpoint Landing G1,Alpha Analytical,Yes,SV-21,2014-08-21,2014-08-23T00:00:00Z,"trans-1,3-Dichloropropene",ND,2,ND,9.08
Greenpoint Landing G1,Alpha Analytical,Yes,SV-21,2014-08-21,2014-08-23T00:00:00Z,"1,1,2-Trichloroethane",ND,2,ND,10.9
Greenpoint Landing G1,Alpha Analytical,Yes,SV-21,2014-08-21,2014-08-23T00:00:00Z,Toluene,34.6,2,130,7.54
Greenpoint Landing G1,Alpha Analytical,Yes,SV-21,2014-08-21,2014-08-23T00:00:00Z,2-Hexanone,ND,2,ND,8.2
Greenpoint Landing G1,Alpha Analytical,Yes,SV-21,2014-08-21,2014-08-23T00:00:00Z,Dibromochloromethane,ND,2,ND,17
Greenpoint Landing G1,Alpha Analytical,Yes,SV-21,2014-08-21,2014-08-23T00:00:00Z,"1,2-Dibromoethane",ND,2,ND,15.4
Greenpoint Landing G1,Alpha Analytical,Yes,SV-21,2014-08-21,2014-08-23T00:00:00Z,Tetrachloroethene,ND,2,ND,13.6
Greenpoint Landing G1,Alpha Analytical,Yes,SV-21,2014-08-21,2014-08-23T00:00:00Z,Chlorobenzene,ND,2,ND,9.21
Greenpoint Landing G1,Alpha Analytical,Yes,SV-21,2014-08-21,2014-08-23T00:00:00Z,Ethylbenzene,2.48,2,10.8,8.69
Greenpoint Landing G1,Alpha Analytical,Yes,SV-21,2014-08-21,2014-08-23T00:00:00Z,p/m-Xylene,9.03,4,39.2,17.4
Greenpoint Landing G1,Alpha Analytical,Yes,SV-21,2014-08-21,2014-08-23T00:00:00Z,Bromoform,ND,2,ND,20.7
Greenpoint Landing G1,Alpha Analytical,Yes,SV-21,2014-08-21,2014-08-23T00:00:00Z,Styrene,ND,2,ND,8.52
Greenpoint Landing G1,Alpha Analytical,Yes,SV-21,2014-08-21,2014-08-23T00:00:00Z,"1,1,2,2-Tetrachloroethane",ND,2,ND,13.7
Greenpoint Landing G1,Alpha Analytical,Yes,SV-21,2014-08-21,2014-08-23T00:00:00Z,o-Xylene,3.65,2,15.9,8.69
Greenpoint Landing G1,Alpha Analytical,Yes,SV-21,2014-08-21,2014-08-23T00:00:00Z,4-Ethyltoluene,ND,2,ND,9.83
Greenpoint Landing G1,Alpha Analytical,Yes,SV-21,2014-08-21,2014-08-23T00:00:00Z,"1,3,5-Trimethylbenzene",ND,2,ND,9.83
Greenpoint Landing G1,Alpha Analytical,Yes,SV-21,2014-08-21,2014-08-23T00:00:00Z,"1,2,4-Trimethylbenzene",2.35,2,11.6,9.83
Greenpoint Landing G1,Alpha Analytical,Yes,SV-21,2014-08-21,2014-08-23T00:00:00Z,Benzyl chloride,ND,2,ND,10.4
Greenpoint Landing G1,Alpha Analytical,Yes,SV-21,2014-08-21,2014-08-23T00:00:00Z,"1,3-Dichlorobenzene",9.5,2,57.1,12
Greenpoint Landing G1,Alpha Analytical,Yes,SV-21,2014-08-21,2014-08-23T00:00:00Z,"1,4-Dichlorobenzene",ND,2,ND,12
Greenpoint Landing G1,Alpha Analytical,Yes,SV-21,2014-08-21,2014-08-23T00:00:00Z,"1,2-Dichlorobenzene",ND,2,ND,12
Greenpoint Landing G1,Alpha Analytical,Yes,SV-21,2014-08-21,2014-08-23T00:00:00Z,"1,2,4-Trichlorobenzene",ND,2,ND,14.8
Greenpoint Landing G1,Alpha Analytical,Yes,SV-21,2014-08-21,2014-08-23T00:00:00Z,Hexachlorobutadiene,ND,2,ND,21.3
Greenpoint Landing G1,Alpha Analytical,Yes,SV-22,2014-08-21,2014-08-23T00:00:00Z,Dichlorodifluoromethane,ND,2,ND,9.89
Greenpoint Landing G1,Alpha Analytical,Yes,SV-22,2014-08-21,2014-08-23T00:00:00Z,Chloromethane,2.03,2,4.19,4.13
Greenpoint Landing G1,Alpha Analytical,Yes,SV-22,2014-08-21,2014-08-23T00:00:00Z,Freon-114,ND,2,ND,14
Greenpoint Landing G1,Alpha Analytical,Yes,SV-22,2014-08-21,2014-08-23T00:00:00Z,Vinyl chloride,ND,2,ND,5.11
Greenpoint Landing G1,Alpha Analytical,Yes,SV-22,2014-08-21,2014-08-23T00:00:00Z,"1,3-Butadiene",ND,2,ND,4.42
Greenpoint Landing G1,Alpha Analytical,Yes,SV-22,2014-08-21,2014-08-23T00:00:00Z,Bromomethane,ND,2,ND,7.77
Greenpoint Landing G1,Alpha Analytical,Yes,SV-22,2014-08-21,2014-08-23T00:00:00Z,Chloroethane,ND,2,ND,5.28
Greenpoint Landing G1,Alpha Analytical,Yes,SV-22,2014-08-21,2014-08-23T00:00:00Z,Ethanol,3080,25,5800,47.1
Greenpoint Landing G1,Alpha Analytical,Yes,SV-22,2014-08-21,2014-08-23T00:00:00Z,Vinyl bromide,ND,2,ND,8.74
Greenpoint Landing G1,Alpha Analytical,Yes,SV-22,2014-08-21,2014-08-23T00:00:00Z,Acetone,281,10,668,23.8
Greenpoint Landing G1,Alpha Analytical,Yes,SV-22,2014-08-21,2014-08-23T00:00:00Z,Trichlorofluoromethane,ND,2,ND,11.2
Greenpoint Landing G1,Alpha Analytical,Yes,SV-22,2014-08-21,2014-08-23T00:00:00Z,Isopropanol,1020,5,2510,12.3
Greenpoint Landing G1,Alpha Analytical,Yes,SV-22,2014-08-21,2014-08-23T00:00:00Z,"1,1-Dichloroethene",ND,2,ND,7.93
Greenpoint Landing G1,Alpha Analytical,Yes,SV-22,2014-08-21,2014-08-23T00:00:00Z,Tertiary butyl Alcohol,11,5,33.3,15.2
Greenpoint Landing G1,Alpha Analytical,Yes,SV-22,2014-08-21,2014-08-23T00:00:00Z,Methylene chloride,ND,5,ND,17.4
Greenpoint Landing G1,Alpha Analytical,Yes,SV-22,2014-08-21,2014-08-23T00:00:00Z,3-Chloropropene,ND,2,ND,6.26
Greenpoint Landing G1,Alpha Analytical,Yes,SV-22,2014-08-21,2014-08-23T00:00:00Z,Carbon disulfide,ND,2,ND,6.23
Greenpoint Landing G1,Alpha Analytical,Yes,SV-22,2014-08-21,2014-08-23T00:00:00Z,Freon-113,ND,2,ND,15.3
Greenpoint Landing G1,Alpha Analytical,Yes,SV-22,2014-08-21,2014-08-23T00:00:00Z,"trans-1,2-Dichloroethene",ND,2,ND,7.93
Greenpoint Landing G1,Alpha Analytical,Yes,SV-22,2014-08-21,2014-08-23T00:00:00Z,"1,1-Dichloroethane",ND,2,ND,8.09
Greenpoint Landing G1,Alpha Analytical,Yes,SV-22,2014-08-21,2014-08-23T00:00:00Z,Methyl tert butyl ether,ND,2,ND,7.21
Greenpoint Landing G1,Alpha Analytical,Yes,SV-22,2014-08-21,2014-08-23T00:00:00Z,2-Butanone,54.4,2,160,5.9
Greenpoint Landing G1,Alpha Analytical,Yes,SV-22,2014-08-21,2014-08-23T00:00:00Z,"cis-1,2-Dichloroethene",ND,2,ND,7.93
Greenpoint Landing G1,Alpha Analytical,Yes,SV-22,2014-08-21,2014-08-23T00:00:00Z,Ethyl Acetate,ND,5,ND,18
Greenpoint Landing G1,Alpha Analytical,Yes,SV-22,2014-08-21,2014-08-23T00:00:00Z,Chloroform,ND,2,ND,9.77
Greenpoint Landing G1,Alpha Analytical,Yes,SV-22,2014-08-21,2014-08-23T00:00:00Z,Tetrahydrofuran,65.3,2,193,5.9
Greenpoint Landing G1,Alpha Analytical,Yes,SV-22,2014-08-21,2014-08-23T00:00:00Z,"1,2-Dichloroethane",ND,2,ND,8.09
Greenpoint Landing G1,Alpha Analytical,Yes,SV-22,2014-08-21,2014-08-23T00:00:00Z,n-Hexane,7.69,2,27.1,7.05
Greenpoint Landing G1,Alpha Analytical,Yes,SV-22,2014-08-21,2014-08-23T00:00:00Z,"1,1,1-Trichloroethane",ND,2,ND,10.9
Greenpoint Landing G1,Alpha Analytical,Yes,SV-22,2014-08-21,2014-08-23T00:00:00Z,Benzene,2.09,2,6.68,6.39
Greenpoint Landing G1,Alpha Analytical,Yes,SV-22,2014-08-21,2014-08-23T00:00:00Z,Carbon tetrachloride,ND,2,ND,12.6
Greenpoint Landing G1,Alpha Analytical,Yes,SV-22,2014-08-21,2014-08-23T00:00:00Z,Cyclohexane,2.23,2,7.68,6.88
Greenpoint Landing G1,Alpha Analytical,Yes,SV-22,2014-08-21,2014-08-23T00:00:00Z,"1,2-Dichloropropane",ND,2,ND,9.24
Greenpoint Landing G1,Alpha Analytical,Yes,SV-22,2014-08-21,2014-08-23T00:00:00Z,Bromodichloromethane,ND,2,ND,13.4
Greenpoint Landing G1,Alpha Analytical,Yes,SV-22,2014-08-21,2014-08-23T00:00:00Z,"1,4-Dioxane",ND,2,ND,7.21
Greenpoint Landing G1,Alpha Analytical,Yes,SV-22,2014-08-21,2014-08-23T00:00:00Z,Trichloroethene,38.5,2,207,10.7
Greenpoint Landing G1,Alpha Analytical,Yes,SV-22,2014-08-21,2014-08-23T00:00:00Z,"2,2,4-Trimethylpentane",2.57,2,12,9.34
Greenpoint Landing G1,Alpha Analytical,Yes,SV-22,2014-08-21,2014-08-23T00:00:00Z,Heptane,3.99,2,16.4,8.2
Greenpoint Landing G1,Alpha Analytical,Yes,SV-22,2014-08-21,2014-08-23T00:00:00Z,"cis-1,3-Dichloropropene",ND,2,ND,9.08
Greenpoint Landing G1,Alpha Analytical,Yes,SV-22,2014-08-21,2014-08-23T00:00:00Z,4-Methyl-2-pentanone,ND,2,ND,8.2
Greenpoint Landing G1,Alpha Analytical,Yes,SV-22,2014-08-21,2014-08-23T00:00:00Z,"trans-1,3-Dichloropropene",ND,2,ND,9.08
Greenpoint Landing G1,Alpha Analytical,Yes,SV-22,2014-08-21,2014-08-23T00:00:00Z,"1,1,2-Trichloroethane",ND,2,ND,10.9
Greenpoint Landing G1,Alpha Analytical,Yes,SV-22,2014-08-21,2014-08-23T00:00:00Z,Toluene,33.6,2,127,7.54
Greenpoint Landing G1,Alpha Analytical,Yes,SV-22,2014-08-21,2014-08-23T00:00:00Z,2-Hexanone,ND,2,ND,8.2
Greenpoint Landing G1,Alpha Analytical,Yes,SV-22,2014-08-21,2014-08-23T00:00:00Z,Dibromochloromethane,ND,2,ND,17
Greenpoint Landing G1,Alpha Analytical,Yes,SV-22,2014-08-21,2014-08-23T00:00:00Z,"1,2-Dibromoethane",ND,2,ND,15.4
Greenpoint Landing G1,Alpha Analytical,Yes,SV-22,2014-08-21,2014-08-23T00:00:00Z,Tetrachloroethene,ND,2,ND,13.6
Greenpoint Landing G1,Alpha Analytical,Yes,SV-22,2014-08-21,2014-08-23T00:00:00Z,Chlorobenzene,ND,2,ND,9.21
Greenpoint Landing G1,Alpha Analytical,Yes,SV-22,2014-08-21,2014-08-23T00:00:00Z,Ethylbenzene,2.5,2,10.9,8.69
Greenpoint Landing G1,Alpha Analytical,Yes,SV-22,2014-08-21,2014-08-23T00:00:00Z,p/m-Xylene,8.95,4,38.9,17.4
Greenpoint Landing G1,Alpha Analytical,Yes,SV-22,2014-08-21,2014-08-23T00:00:00Z,Bromoform,ND,2,ND,20.7
Greenpoint Landing G1,Alpha Analytical,Yes,SV-22,2014-08-21,2014-08-23T00:00:00Z,Styrene,ND,2,ND,8.52
Greenpoint Landing G1,Alpha Analytical,Yes,SV-22,2014-08-21,2014-08-23T00:00:00Z,"1,1,2,2-Tetrachloroethane",ND,2,ND,13.7
Greenpoint Landing G1,Alpha Analytical,Yes,SV-22,2014-08-21,2014-08-23T00:00:00Z,o-Xylene,3.82,2,16.6,8.69
Greenpoint Landing G1,Alpha Analytical,Yes,SV-22,2014-08-21,2014-08-23T00:00:00Z,4-Ethyltoluene,ND,2,ND,9.83
Greenpoint Landing G1,Alpha Analytical,Yes,SV-22,2014-08-21,2014-08-23T00:00:00Z,"1,3,5-Trimethylbenzene",ND,2,ND,9.83
Greenpoint Landing G1,Alpha Analytical,Yes,SV-22,2014-08-21,2014-08-23T00:00:00Z,"1,2,4-Trimethylbenzene",2.49,2,12.2,9.83
Greenpoint Landing G1,Alpha Analytical,Yes,SV-22,2014-08-21,2014-08-23T00:00:00Z,Benzyl chloride,ND,2,ND,10.4
Greenpoint Landing G1,Alpha Analytical,Yes,SV-22,2014-08-21,2014-08-23T00:00:00Z,"1,3-Dichlorobenzene",12.3,2,74,12
Greenpoint Landing G1,Alpha Analytical,Yes,SV-22,2014-08-21,2014-08-23T00:00:00Z,"1,4-Dichlorobenzene",ND,2,ND,12
Greenpoint Landing G1,Alpha Analytical,Yes,SV-22,2014-08-21,2014-08-23T00:00:00Z,"1,2-Dichlorobenzene",ND,2,ND,12
Greenpoint Landing G1,Alpha Analytical,Yes,SV-22,2014-08-21,2014-08-23T00:00:00Z,"1,2,4-Trichlorobenzene",ND,2,ND,14.8
Greenpoint Landing G1,Alpha Analytical,Yes,SV-22,2014-08-21,2014-08-23T00:00:00Z,Hexachlorobutadiene,ND,2,ND,21.3
Greenpoint Landing G1,Alpha Analytical,Yes,SV-23,2014-08-21,2014-08-23T00:00:00Z,Dichlorodifluoromethane,ND,2,ND,9.89
Greenpoint Landing G1,Alpha Analytical,Yes,SV-23,2014-08-21,2014-08-23T00:00:00Z,Chloromethane,2.41,2,4.98,4.13
Greenpoint Landing G1,Alpha Analytical,Yes,SV-23,2014-08-21,2014-08-23T00:00:00Z,Freon-114,ND,2,ND,14
Greenpoint Landing G1,Alpha Analytical,Yes,SV-23,2014-08-21,2014-08-23T00:00:00Z,Vinyl chloride,ND,2,ND,5.11
Greenpoint Landing G1,Alpha Analytical,Yes,SV-23,2014-08-21,2014-08-23T00:00:00Z,"1,3-Butadiene",ND,2,ND,4.42
Greenpoint Landing G1,Alpha Analytical,Yes,SV-23,2014-08-21,2014-08-23T00:00:00Z,Bromomethane,ND,2,ND,7.77
Greenpoint Landing G1,Alpha Analytical,Yes,SV-23,2014-08-21,2014-08-23T00:00:00Z,Chloroethane,ND,2,ND,5.28
Greenpoint Landing G1,Alpha Analytical,Yes,SV-23,2014-08-21,2014-08-23T00:00:00Z,Ethanol,3900,25,7350,47.1
Greenpoint Landing G1,Alpha Analytical,Yes,SV-23,2014-08-21,2014-08-23T00:00:00Z,Vinyl bromide,ND,2,ND,8.74
Greenpoint Landing G1,Alpha Analytical,Yes,SV-23,2014-08-21,2014-08-23T00:00:00Z,Acetone,265,10,629,23.8
Greenpoint Landing G1,Alpha Analytical,Yes,SV-23,2014-08-21,2014-08-23T00:00:00Z,Trichlorofluoromethane,ND,2,ND,11.2
Greenpoint Landing G1,Alpha Analytical,Yes,SV-23,2014-08-21,2014-08-23T00:00:00Z,Isopropanol,1350,5,3320,12.3
Greenpoint Landing G1,Alpha Analytical,Yes,SV-23,2014-08-21,2014-08-23T00:00:00Z,"1,1-Dichloroethene",ND,2,ND,7.93
Greenpoint Landing G1,Alpha Analytical,Yes,SV-23,2014-08-21,2014-08-23T00:00:00Z,Tertiary butyl Alcohol,6.48,5,19.6,15.2
Greenpoint Landing G1,Alpha Analytical,Yes,SV-23,2014-08-21,2014-08-23T00:00:00Z,Methylene chloride,ND,5,ND,17.4
Greenpoint Landing G1,Alpha Analytical,Yes,SV-23,2014-08-21,2014-08-23T00:00:00Z,3-Chloropropene,ND,2,ND,6.26
Greenpoint Landing G1,Alpha Analytical,Yes,SV-23,2014-08-21,2014-08-23T00:00:00Z,Carbon disulfide,ND,2,ND,6.23
Greenpoint Landing G1,Alpha Analytical,Yes,SV-23,2014-08-21,2014-08-23T00:00:00Z,Freon-113,ND,2,ND,15.3
Greenpoint Landing G1,Alpha Analytical,Yes,SV-23,2014-08-21,2014-08-23T00:00:00Z,"trans-1,2-Dichloroethene",ND,2,ND,7.93
Greenpoint Landing G1,Alpha Analytical,Yes,SV-23,2014-08-21,2014-08-23T00:00:00Z,"1,1-Dichloroethane",ND,2,ND,8.09
Greenpoint Landing G1,Alpha Analytical,Yes,SV-23,2014-08-21,2014-08-23T00:00:00Z,Methyl tert butyl ether,ND,2,ND,7.21
Greenpoint Landing G1,Alpha Analytical,Yes,SV-23,2014-08-21,2014-08-23T00:00:00Z,2-Butanone,51.9,2,153,5.9
Greenpoint Landing G1,Alpha Analytical,Yes,SV-23,2014-08-21,2014-08-23T00:00:00Z,"cis-1,2-Dichloroethene",5.74,2,22.8,7.93
Greenpoint Landing G1,Alpha Analytical,Yes,SV-23,2014-08-21,2014-08-23T00:00:00Z,Ethyl Acetate,ND,5,ND,18
Greenpoint Landing G1,Alpha Analytical,Yes,SV-23,2014-08-21,2014-08-23T00:00:00Z,Chloroform,ND,2,ND,9.77
Greenpoint Landing G1,Alpha Analytical,Yes,SV-23,2014-08-21,2014-08-23T00:00:00Z,Tetrahydrofuran,57.7,2,170,5.9
Greenpoint Landing G1,Alpha Analytical,Yes,SV-23,2014-08-21,2014-08-23T00:00:00Z,"1,2-Dichloroethane",ND,2,ND,8.09
Greenpoint Landing G1,Alpha Analytical,Yes,SV-23,2014-08-21,2014-08-23T00:00:00Z,n-Hexane,3.06,2,10.8,7.05
Greenpoint Landing G1,Alpha Analytical,Yes,SV-23,2014-08-21,2014-08-23T00:00:00Z,"1,1,1-Trichloroethane",ND,2,ND,10.9
Greenpoint Landing G1,Alpha Analytical,Yes,SV-23,2014-08-21,2014-08-23T00:00:00Z,Benzene,ND,2,ND,6.39
Greenpoint Landing G1,Alpha Analytical,Yes,SV-23,2014-08-21,2014-08-23T00:00:00Z,Carbon tetrachloride,ND,2,ND,12.6
Greenpoint Landing G1,Alpha Analytical,Yes,SV-23,2014-08-21,2014-08-23T00:00:00Z,Cyclohexane,2.35,2,8.09,6.88
Greenpoint Landing G1,Alpha Analytical,Yes,SV-23,2014-08-21,2014-08-23T00:00:00Z,"1,2-Dichloropropane",ND,2,ND,9.24
Greenpoint Landing G1,Alpha Analytical,Yes,SV-23,2014-08-21,2014-08-23T00:00:00Z,Bromodichloromethane,ND,2,ND,13.4
Greenpoint Landing G1,Alpha Analytical,Yes,SV-23,2014-08-21,2014-08-23T00:00:00Z,"1,4-Dioxane",ND,2,ND,7.21
Greenpoint Landing G1,Alpha Analytical,Yes,SV-23,2014-08-21,2014-08-23T00:00:00Z,Trichloroethene,22,2,118,10.7
Greenpoint Landing G1,Alpha Analytical,Yes,SV-23,2014-08-21,2014-08-23T00:00:00Z,"2,2,4-Trimethylpentane",3.04,2,14.2,9.34
Greenpoint Landing G1,Alpha Analytical,Yes,SV-23,2014-08-21,2014-08-23T00:00:00Z,Heptane,3.35,2,13.7,8.2
Greenpoint Landing G1,Alpha Analytical,Yes,SV-23,2014-08-21,2014-08-23T00:00:00Z,"cis-1,3-Dichloropropene",ND,2,ND,9.08
Greenpoint Landing G1,Alpha Analytical,Yes,SV-23,2014-08-21,2014-08-23T00:00:00Z,4-Methyl-2-pentanone,ND,2,ND,8.2
Greenpoint Landing G1,Alpha Analytical,Yes,SV-23,2014-08-21,2014-08-23T00:00:00Z,"trans-1,3-Dichloropropene",ND,2,ND,9.08
Greenpoint Landing G1,Alpha Analytical,Yes,SV-23,2014-08-21,2014-08-23T00:00:00Z,"1,1,2-Trichloroethane",ND,2,ND,10.9
Greenpoint Landing G1,Alpha Analytical,Yes,SV-23,2014-08-21,2014-08-23T00:00:00Z,Toluene,35.3,2,133,7.54
